iter	F1	Logloss
1723	0.9457849311	0.1614128601
1724	0.9457951137	0.1614016692
1725	0.9458038023	0.1613919344
1726	0.9458124911	0.1613767492
1727	0.9458168355	0.1613390192
1728	0.9458443957	0.1612886806
1729	0.9458923174	0.161179529
1730	0.9458826339	0.1611640231
1731	0.9459101933	0.1611481689
1732	0.9459440839	0.161006336
1733	0.9459992008	0.1608621679
1734	0.94607269	0.1607219706
1735	0.9460910623	0.1607106229
1736	0.9460920527	0.160696554
1737	0.9460925479	0.1606715724
1738	0.946095903	0.1606385953
1739	0.9460798949	0.1606173532
1740	0.9461079495	0.1605677704
1741	0.9461151558	0.160556641
1742	0.9461233527	0.1605258641
1743	0.9461281936	0.1605178103
1744	0.946149924	0.160502941
1745	0.9461779797	0.1604658205
1746	0.9461789686	0.1604338675
1747	0.946192996	0.1603873742
1748	0.94621621	0.160338821
1749	0.9462249027	0.1603291584
1750	0.9462292492	0.1603210065
1751	0.9462108754	0.1603132483
1752	0.9462481167	0.1602605012
1753	0.9462621437	0.1602468925
1754	0.9462476229	0.1602367801
1755	0.9462664903	0.1602179072
1756	0.9462810107	0.1601827086
1757	0.9462805172	0.1601635137
1758	0.9462848639	0.1601295544
1759	0.946321611	0.1601150024
1760	0.946292171	0.1601016974
1761	0.9463748479	0.159967378
1762	0.946426603	0.1598954096
1763	0.9464304579	0.1598856434
1764	0.9464439913	0.1598706067
1765	0.9464256187	0.1598593737
1766	0.9464343129	0.1598483704
1767	0.9464672028	0.1598338202
1768	0.946461872	0.1598242892
1769	0.946481228	0.1597944568
1770	0.9464952531	0.1597512092
1771	0.9464952531	0.1597096746
1772	0.946542657	0.1595809899
1773	0.9466045726	0.159456654
1774	0.946599244	0.1594358541
1775	0.9466040821	0.1593882961
1776	0.946598263	0.1593769539
1777	0.9466214727	0.1593671097
1778	0.946634516	0.1593356054
1779	0.9466620737	0.1592674712
1780	0.9466620737	0.1592471223
1781	0.9466804455	0.1592082766
1782	0.9466896314	0.1591517255
1783	0.9467423554	0.1590859177
1784	0.9467462144	0.1590659342
1785	0.9467607264	0.1590255189
1786	0.9467462144	0.159015113
1787	0.9467423554	0.1590042407
1788	0.9467936088	0.1588863291
1789	0.9468076312	0.1588755301
1790	0.9468023056	0.1588608828
1791	0.9468196995	0.1588436465
1792	0.9468245366	0.1588341635
1793	0.9468564421	0.1587825099
1794	0.9468564421	0.1587694589
1795	0.9468424195	0.1587599394
1796	0.946851117	0.1587495432
1797	0.9468603028	0.1587322597
1798	0.9468598146	0.1587202423
1799	0.9468549776	0.1587111764
1800	0.9468694885	0.1586328488
1801	0.9468868843	0.1586044831
1802	0.9468733494	0.1585935541
1803	0.9468825353	0.1585738294
1804	0.9469212292	0.1585223514
1805	0.9469584587	0.1585083102
1806	0.9469482986	0.1584978736
1807	0.9469487859	0.1584884453
1808	0.9470377514	0.1583704745
1809	0.9470469367	0.1583538819
1810	0.9470653072	0.158341823
1811	0.9470599852	0.1583313467
1812	0.9470551494	0.1583041047
1813	0.9470696568	0.1582720353
1814	0.9470638485	0.1582141345
1815	0.9470725479	0.158158003
1816	0.9470860833	0.1581434627
1817	0.947110262	0.1580823401
1818	0.9471199331	0.1580325028
1819	0.9471097761	0.1580210679
1820	0.9471281472	0.1579755411
1821	0.9472098609	0.1578617069
1822	0.9472383848	0.1577982339
1823	0.9472466004	0.15778625
1824	0.9472741551	0.1577534509
1825	0.9472828558	0.1577369893
1826	0.9472915566	0.1577180189
1827	0.9473437672	0.1576770708
1828	0.9473432836	0.157667039
1829	0.9473674542	0.1576248985
1830	0.9473664874	0.157616165
1831	0.9473809896	0.1575975892
1832	0.9474385114	0.1574878387
1833	0.9474336779	0.1574628341
1834	0.9474143434	0.1574527416
1835	0.947423045	0.1574263333
1836	0.9474273958	0.1574020219
1837	0.9474225621	0.1573525147
1838	0.9474365804	0.1573432244
1839	0.9474317467	0.1573225494
1840	0.9474505986	0.1572789907
1841	0.9474733188	0.1572670257
1842	0.9475003903	0.157216603
1843	0.9475289082	0.1571772731
1844	0.9475371291	0.1570939456
1845	0.9475811081	0.1570059576
1846	0.9476149367	0.1569315815
1847	0.9476192882	0.1569245091
1848	0.9476279911	0.1569139386
1849	0.9476318617	0.1568122611
1850	0.9476265481	0.1568037869
1851	0.9476444359	0.1567941243
1852	0.9476444359	0.1567630902
1853	0.9476685984	0.1567170778
1854	0.9476816539	0.1567039772
1855	0.9476763409	0.1566672141
1856	0.9477034139	0.1566573987
1857	0.9477169505	0.1566317501
1858	0.9477348396	0.1566138595
1859	0.9477483766	0.1566049231
1860	0.9477469368	0.1565724377
1861	0.9477237344	0.1565596168
1862	0.9477324393	0.15654851
1863	0.9477324393	0.1565399358
1864	0.947744537	0.156526306
1865	0.94776822	0.156437352
1866	0.9477633875	0.1564021455
1867	0.9477686998	0.1563727587
1868	0.9477778849	0.1563566375
1869	0.9477831969	0.1563301721
1870	0.9477962552	0.1562810873
1871	0.9478359114	0.1562440536
1872	0.9478736107	0.1561524618
1873	0.9478823173	0.1561433074
1874	0.9479581902	0.1560386178
1875	0.9479867005	0.1560271737
1876	0.9479905763	0.1559846732
1877	0.9480519481	0.1559097221
1878	0.9480514709	0.155887243
1879	0.9480509938	0.1558481431
1880	0.9480930403	0.1557185226
1881	0.9481114096	0.1557096034
1882	0.948106579	0.1557008996
1883	0.9481389635	0.1556418265
1884	0.9481350857	0.1556287376
1885	0.9481481481	0.155619887
1886	0.9481665174	0.1555359137
1887	0.9481800564	0.1555267158
1888	0.9482023045	0.1555136097
1889	0.9482240776	0.1554959518
1890	0.9482327871	0.1554386386
1891	0.9482270057	0.1554279784
1892	0.9482453763	0.1554179267
1893	0.9482453763	0.1553967257
1894	0.9482540864	0.155369446
1895	0.9482671517	0.1553624082
1896	0.948268102	0.1553537054
1897	0.948271982	0.1553456027
1898	0.9483087239	0.1552992226
1899	0.9483169599	0.1552816631
1900	0.9483266202	0.1552106862
1901	0.9483396868	0.1551990756
1902	0.9483445169	0.1551894246
1903	0.9483778521	0.1551371213
1904	0.9484237793	0.1550978958
1905	0.948433912	0.1550559488
1906	0.9484334384	0.155038807
1907	0.9484377942	0.1550274855
1908	0.9484377942	0.1549785558
1909	0.9484566385	0.1549432766
1910	0.9484566385	0.1549365514
1911	0.9484851407	0.1548473439
1912	0.9485064482	0.1548338205
1913	0.9485108044	0.1548212497
1914	0.9485673346	0.1547650435
1915	0.9485659173	0.1547527454
1916	0.9485702738	0.1547432724
1917	0.9485891171	0.1547335374
1918	0.948607488	0.1547166352
1919	0.9486456448	0.1546703044
1920	0.9486582437	0.1546584201
1921	0.9486722575	0.1546463909
1922	0.9486587153	0.154610678
1923	0.9486770859	0.154594119
1924	0.9486954565	0.1545493024
1925	0.9487080566	0.1545113903
1926	0.9487119427	0.1544820483
1927	0.9487163	0.1544576798
1928	0.9487636404	0.1543539892
1929	0.9487718847	0.1543443102
1930	0.9487675272	0.1543366989
1931	0.9487757717	0.1543284792
1932	0.9488198199	0.1543123063
1933	0.9488058056	0.154300092
1934	0.9488198199	0.1542867675
1935	0.9488140513	0.1542776147
1936	0.9488280658	0.1542681104
1937	0.9488459684	0.154254215
1938	0.9488841223	0.1541850658
1939	0.9488792945	0.1541771451
1940	0.9489010863	0.1540918407
1941	0.9489102726	0.1540832059
1942	0.9489146311	0.1540668984
1943	0.948933473	0.1540386722
1944	0.9489339421	0.1540267461
1945	0.9489339421	0.1540177989
1946	0.9489281761	0.1540070279
1947	0.9489566731	0.1539788495
1948	0.9489658593	0.1539640162
1949	0.9489702181	0.1539560329
1950	0.9489745769	0.1539483006
1951	0.9489702181	0.1539232424
1952	0.9489736394	0.1539133361
1953	0.9489741081	0.1539051058
1954	0.9489832945	0.1538354089
1955	0.9490026043	0.1537941455
1956	0.949030163	0.1537258815
1957	0.9491006963	0.1536049893
1958	0.9491340152	0.1534889444
1959	0.9491716919	0.1533559004
1960	0.9492373897	0.1532279743
1961	0.9492842479	0.1531044775
1962	0.9493315698	0.1529862684
1963	0.9494165568	0.1528721432
1964	0.9494769519	0.1527627834
1965	0.9494856723	0.1526971093
1966	0.9494760238	0.1526808272
1967	0.949527234	0.1525683846
1968	0.9495658243	0.1525142305
1969	0.9495851184	0.1524511994
1970	0.9495793689	0.1524050578
1971	0.9495784427	0.1523792591
1972	0.9495862379	0.1523698767
1973	0.9496225133	0.1523566409
1974	0.9496124031	0.1523490455
1975	0.9496259489	0.1523351478
1976	0.9496496046	0.1523125831
1977	0.9496404199	0.1522969111
1978	0.9496355963	0.1522562283
1979	0.9496539657	0.1522404047
1980	0.9496732596	0.1522074543
1981	0.949696452	0.1521954488
1982	0.9497008133	0.1521800454
1983	0.9497191824	0.1521420819
1984	0.9497095359	0.1521304359
1985	0.9497042507	0.1520988596
1986	0.949723082	0.1520830931
1987	0.9497120498	0.1520600685
1988	0.9497024028	0.1520384151
1989	0.9497299581	0.152028329
1990	0.9497246729	0.1520113177
1991	0.9497338581	0.1519923473
1992	0.9497281111	0.1519804683
1993	0.9497237493	0.1519713953
1994	0.9497565904	0.1519273818
1995	0.9497855299	0.1518967863
1996	0.9498034389	0.1518851146
1997	0.9498078009	0.151873802
1998	0.9498459235	0.1518272665
1999	0.9498647538	0.1518189777
